URL|Entropy|BagOfWords|ContainsIP|LengthURL|SpecialChars|SuspiciousStrings|NumberOfDigits|Popularity|Safebrowsing|Malicious
http://asaproducoes.com/i9jnrc|3.849223912390625|3|0|23|0|0|1|0|0|1
http://asaproducoes.com/jhb6576|4.053508854797679|3|0|24|0|0|4|0|0|1
http://asastaff.com/kjg56f7|3.7464393446710154|3|0|20|0|0|3|0|0|1
http://asastrologer.com/t76f3g|3.882045108136863|3|0|23|0|0|3|0|0|1
http://ascentgateacademy.com/t67bg|3.782122224145306|3|0|27|0|0|2|0|0|1
http://ascortimisoara.ro/kWIH5V.php|4.012188403968661|4|0|28|0|0|1|0|0|1
http://asdfcone2e.com/lu8km|3.9219280948873623|3|0|20|0|0|2|0|0|1
http://asdream.pl/gbbs1c|3.734521664779752|3|0|17|0|0|1|0|0|1
http://aseandates.com/g76ub76|3.879664004902593|3|0|22|0|0|4|0|0|1
http://aseandates.com/g76vub8|4.061482186720775|3|0|22|0|0|3|0|0|1
http://aseandates.com/n36zl|3.7841837197791883|3|0|20|0|0|2|0|0|1
http://asecontrids.com/d8743fgh|4.251629167387823|3|0|24|0|0|4|0|0|1
http://asesoreszapico.com/MjdyeUHS32|4.228165046627902|3|0|29|0|0|2|0|0|1
http://asesoreszapico.com/YTkjdJH7w1|4.32316116739216|3|0|29|0|0|2|0|0|1
http://ash-bee.com/v29trk9y|4.1219280948873624|4|0|20|0|0|3|0|0|1
http://ashapeforlife.com/oiheiryur92|3.995237891380887|3|0|29|0|0|2|0|0|1
http://ashapura.biz/8z3grqyd|3.975418017913833|3|0|21|0|0|2|0|0|1
http://ashbury.bg/g7cberv|3.6835423624332306|3|0|18|0|0|1|0|0|1
http://asheardontheradiogreens.com/YTkjdJH7w1|4.378991986900064|3|0|38|0|0|2|0|0|1
http://ashethel.com/sj53ee1|3.721928094887362|3|0|20|0|0|3|0|0|1
http://ashtontan.com/d8743fgh|4.004886164091842|3|0|22|0|0|4|0|0|1
http://ashtontan.com/oiheiryur92|3.9736606896881854|3|0|25|0|0|2|0|0|1
http://asi-automazioni.com/niugufvt4|3.8833374604210067|4|0|29|0|0|1|0|0|1
http://asiafacility.com/ro1shs|3.7294461949052566|3|0|23|0|0|1|0|0|1
http://asianbooty.net/binstr.php|3.703465189601647|4|0|25|0|0|0|0|0|1
http://asianbuffet.ca/wa18rel7|4.001822825622231|3|0|23|0|0|3|0|0|1
http://asiaresearchcenter.org/JGHldb03m|4.226409765557392|3|0|32|0|0|2|0|0|1
http://asiawing.com/87yfhc|3.932138039759377|3|0|19|0|0|2|0|0|1
http://asiawing.com/hgf65g|3.7871439606981414|3|0|19|0|0|2|0|0|1
http://asirio.es/87yfhc|3.75|3|0|16|0|0|2|0|0|1
http://askmeproperties.com/xc3db|3.973660689688186|3|0|25|0|0|1|0|0|1
http://asknaija.com/wvv5yh|3.892407118592878|3|0|19|0|0|1|0|0|1
http://aslfinance.eu/zl49b2kd|4.095795255000933|3|0|22|0|0|3|0|0|1
http://asotelepathology.org/g766d4ft|3.9783335811852645|3|0|29|0|0|4|0|0|1
http://asotelepathology.org/ib9h5k8|4.09306920777189|3|0|28|0|0|3|0|0|1
http://aspecta-aso.net/8hrnv3|3.879664004902594|4|0|22|0|0|2|0|0|1
http://aspecta-aso.net/result|3.5949066182439386|4|0|22|0|0|0|0|0|1
http://aspectdesigns.com.au/0rTVlG.php|4.300497519854926|5|0|31|0|0|1|0|0|1
http://aspirekitchens.in/7fg3g|3.969001629875993|3|0|23|0|0|2|0|0|1
http://asr.geilefotzen.at/GHFbfsalku65|4.324848729602135|4|0|31|0|0|2|0|0|1
http://asrcargo.ru/08yhrf3|3.721611723969903|3|0|19|0|0|3|0|0|1
http://asrcargo.ru/487ygfh|3.7871439606981414|3|0|19|0|0|3|0|0|1
http://asrcargo.ru/7845gf|3.683542362433231|3|0|18|0|0|4|0|0|1
http://asrcargo.ru/9y878hi|3.7871439606981414|3|0|19|0|0|4|0|0|1
http://asrcargo.ru/tk3na|3.5280643115840498|3|0|17|0|0|1|0|0|1
http://asrcargo.ru/yr387n3|3.6163485660751657|3|0|19|0|0|4|0|0|1
http://assetcomputers.com.au/lkfpyww|4.004364184708142|4|0|29|0|0|0|0|0|1
http://associationlachaloupe.com/UYGjkdsc82R|4.324186135840749|3|0|37|0|0|2|0|0|1
http://assopeltro.com/09uhv65hg|4.220175521464345|3|0|24|0|0|4|0|0|1
http://assura-courtage.org/j2osla|3.6902603909683847|4|0|26|0|0|1|0|0|1
http://assuredtenancyagreement.co.uk/yrz0c4v|4.111367136356229|4|0|37|0|0|2|0|0|1
http://astloot.com/0gl58p4|3.787143960698141|3|0|19|0|0|4|0|0|1
http://astloot.com/1i2u1a|3.57243125132212|3|0|18|0|0|3|0|0|1
http://astloot.com/40cqwt|3.5304930567574826|3|0|18|0|0|2|0|0|1
http://astloot.com/4xe5fdxe|3.7841837197791888|3|0|20|0|0|2|0|0|1
http://astra-antiques.com/bt32u5|4.103465189601646|4|0|25|0|0|3|0|0|1
http://astrainks.com/wdb2s8ny|4.0614821867207755|3|0|22|0|0|2|0|0|1
http://astrotranspersonal.com.ar/rhiup3j|3.9195633472747033|4|0|33|0|0|1|0|0|1
http://asunaz.com/hjy93JNBasdas|4.053508854797679|3|0|24|0|0|2|0|0|1
http://atakan.com/MjdyeUHS32|4.165894208390023|3|0|21|0|0|2|0|0|1
http://atdi.in.th/76vvyt|3.4548223999466066|4|0|17|0|0|2|0|0|1
http://atdi.in.th/i9jnrc|3.454822399946607|4|0|17|0|0|1|0|0|1
http://atech.co.th/lyyrdp9|3.7216117239699025|4|0|19|0|0|1|0|0|1
http://ateliebucal.com/mxxnu|3.7256507561120933|3|0|21|0|0|0|0|0|1
http://atelier-coccolino.com/cvpphnaf7o|3.899397470347699|4|0|32|0|0|1|0|0|1
http://atelier13.ro/g7cberv|3.8464393446710154|3|0|20|0|0|3|0|0|1
http://atelier13.ro/s0diep|3.7871439606981414|3|0|19|0|0|3|0|0|1
http://atelierprincesse.web.fc2.com/HfgfvhTR5|4.409130066577081|5|0|38|0|0|2|0|0|1
http://atez.vn/uyitfu65uy|3.683542362433231|3|0|18|0|0|2|0|0|1
http://atforum.pl/43ftybb8|3.932138039759377|3|0|19|0|0|3|0|0|1
http://atforum.pl/76vvyt|3.8521687236032816|3|0|17|0|0|2|0|0|1
http://atforum.pl/i9jnrc|3.969815782426811|3|0|17|0|0|1|0|0|1
http://atgem.ch/okl2jok|3.75|3|0|16|0|0|1|0|0|1
http://athleticmmagear.com/bnjh57djf|4.185230132909402|3|0|29|0|0|2|0|0|1
http://athomeyogi.com/021ygs7|3.9705730958116847|3|0|22|0|0|4|0|0|1
http://atio.li/exjik|3.334679141051595|3|0|13|0|0|0|0|0|1
http://atlantaelectronics.co.id/jblopb|3.8646983261669603|4|0|31|0|0|0|0|0|1
http://atlantisjuwelier.nl/system/logs/3523523.exe|4.1733739877037905|6|0|43|0|1|7|0|0|1
http://atriym-stroy.ru/gnffmoxe|3.9701755214643453|4|0|24|0|0|0|0|0|1
http://atronis.com/jhg45s|3.9477027792200903|3|0|18|0|0|2|0|0|1
http://atstory.com/zm2uojf|3.7871439606981414|3|0|19|0|0|1|0|0|1
http://attractionhairandbeauty.com/bdb37|3.9424387261281426|3|0|33|0|0|2|0|0|1
http://attractions.com/746t3fg3|3.91829583405449|3|0|24|0|0|5|0|0|1
http://auburnac.org/n78f7gbniu|3.675310868912364|3|0|23|0|0|3|0|0|1
http://audehd.com/8hrnv3|3.8521687236032816|3|0|17|0|0|2|0|0|1
http://audetlaw.com/LnVAdF.php|4.175735869100492|4|0|23|0|0|0|0|0|1
http://audit1040.com/xgq7z|4.142664355548851|3|0|19|0|0|5|0|0|1
http://audreyetsteve.fr/8hrnv3|3.7950885863977324|3|0|23|0|0|2|0|0|1
http://augsburger-maerchentheater.de/YTkjdJH7w1|4.3653115322251015|4|0|40|0|0|2|0|0|1
http://aurea-art.ru/ndgHSKFte4|3.849223912390625|4|0|23|0|0|1|0|0|1
http://aurora.cdl-sc.org.br/gj789z|3.986187965046304|6|0|27|0|0|3|0|0|1
http://australiandesignerweddings.com/78hceef|4.158872829621108|3|0|38|0|0|2|0|0|1
http://australiandesignerweddings.com/owe4q8|4.134468568039292|3|0|37|0|0|2|0|0|1
http://australiandietitian.com/mbv58gbv|4.101409765557392|3|0|32|0|0|2|0|0|1
http://ausulifer.net/0tx3son|3.916126946588284|3|0|21|0|0|2|0|0|1
http://ausulifer.net/24vv0|3.9321380397593764|3|0|19|0|0|3|0|0|1
http://ausulifer.net/3xwpi|3.932138039759377|3|0|19|0|0|1|0|0|1
http://ausulifer.net/6k1melfk|3.8796640049025934|3|0|22|0|0|2|0|0|1
http://autenticostacosdecanasta.com/7fg3g|3.819244738933759|3|0|34|0|0|2|0|0|1
http://auto-ecole-prudence.com/YTkjdJH7w1|4.395998870534841|5|0|34|0|0|2|0|0|1
http://auto-ecolecoccinelle.com/876tYU6tg8e|3.927451224964518|4|0|36|0|0|5|0|0|1
http://auto-zakaz.com.ua/hjg766|3.8349625007211565|5|0|24|0|0|3|0|0|1
http://auto-zakaz.com.ua/phwcg|3.74095326040484|5|0|23|0|0|0|0|0|1
http://autoabs.lt/76vvyt|3.572469458770136|3|0|17|0|0|2|0|0|1
http://autoassur.coop/zhe5v0|3.880179922675738|3|0|21|0|0|2|0|0|1
http://autocata.ro/kmh8lkkc|3.546439344671015|3|0|20|0|0|1|0|0|1
http://autoecole-jeanpierre.com/jhbvDjs0267|4.416607904809985|4|0|36|0|0|4|0|0|1
http://autoecoleautonome.com/jhdgc63|3.853863219997788|3|0|29|0|0|2|0|0|1
http://autoecoleautonome.com/JIKJHgft|3.8695767463163935|3|0|30|0|0|0|0|0|1
http://autoecolebeconcentre.com/876tYU6tg8e|3.905764584655452|3|0|36|0|0|5|0|0|1
http://autoecolecarces.com/jhdgc63|3.8986128548018497|3|0|27|0|0|2|0|0|1
http://autoecolecarces.com/JIKJHgft|3.9677201004744993|3|0|28|0|0|0|0|0|1
http://autoecolecarnot.com/3936jkgHGdcm|4.1875|3|0|32|0|0|4|0|0|1
http://autoecolecarnot.com/UYGjkdsc82R|4.244518891032037|3|0|31|0|0|2|0|0|1
http://autoecoleeurope.com/DKndhFG72|4.16832582271378|3|0|29|0|0|2|0|0|1
http://autoecolejeanluc.com/876tYU6tg8e|3.9917292966721747|3|0|32|0|0|5|0|0|1
http://autoecolejeanluc.com/UYGjkdsc82R|4.202819531114783|3|0|32|0|0|2|0|0|1
http://autoecolekim95.com/DKndhFG72|4.423251796980336|3|0|28|0|0|4|0|0|1
http://autohaus-seevetal.com/9x6UwK.php|4.265319531114783|5|0|32|0|0|2|0|0|1
http://autokover.ru/z2oc4|3.6835423624332306|3|0|18|0|0|2|0|0|1
http://automaler.ru/43ftybb8|3.916126946588284|3|0|21|0|0|3|0|0|1
http://automatedlogic.com.au/KJSkjdhf|4.1898980954642875|4|0|30|0|0|0|0|0|1
http://autoparts-outlet.nl/i9jnrc|3.9312089489103235|4|0|26|0|0|1|0|0|1
http://autoparts-outlet.nl/jhb6576|4.088220835496802|4|0|27|0|0|4|0|0|1
http://autores.ra-ma.es/G7vuYhjb|4.0536606896881855|5|0|25|0|0|1|0|0|1
http://autorijschoolpedro.nl/874ghv3|4.375222374437917|3|0|29|0|0|4|0|0|1
http://autorijschoolpedro.nl/bdb37|4.1622949095708766|3|0|27|0|0|2|0|0|1
http://autozirkus.com/nbv364|4.20184123230257|3|0|21|0|0|3|0|0|1
http://autozirkus.com/zxc678|4.011365041826379|3|0|21|0|0|3|0|0|1
http://auwm.ru/kjg56f7|3.773557262275185|3|0|15|0|0|3|0|0|1
http://avancarvisual.com.br/wp-content/themes/twentytwelve/VzkgnX.php|4.431557149194809|9|0|62|0|0|0|0|0|1
http://avanteconsultores.com/sdifjl43|4.189898095464287|3|0|30|0|0|2|0|0|1
http://avayeparseh.com/s0faxS.exe|3.8542858719872455|4|0|26|0|1|1|0|0|1
http://avbonline.nl/87yfhc|3.892407118592878|3|0|19|0|0|2|0|0|1
http://avcilarinpazari.com/u7udssd|3.9121138909722304|3|0|27|0|0|1|0|0|1
http://avenueresto.com/87gyub|4.061482186720775|3|0|22|0|0|2|0|0|1
http://avenueresto.com/hjv56|3.975418017913833|3|0|21|0|0|2|0|0|1
http://avenueresto.com/i9jnrc|3.8796640049025934|3|0|22|0|0|1|0|0|1
http://avenueresto.com/jhb6576|4.142914673354254|3|0|23|0|0|4|0|0|1
http://avenueresto.com/mf5rzcso|3.855388542207534|3|0|24|0|0|1|0|0|1
http://avestec.com/c8yp7lc|3.7216117239699034|3|0|19|0|0|2|0|0|1
http://aviainburo.com/dgfv3g34g|3.9701755214643453|3|0|24|0|0|3|0|0|1
http://avnbiz.in/7fg3g|3.5068905956085192|3|0|15|0|0|2|0|0|1
http://avnbook.com/0984p|3.807763576417195|3|0|17|0|0|4|0|0|1
http://avnbook.com/i9jnrc|3.683542362433231|3|0|18|0|0|1|0|0|1
http://avnbook.com/jhb6576|3.7871439606981414|3|0|19|0|0|4|0|0|1
http://avon-beraterin-mank.de/j988765|4.231401845392171|5|0|30|0|0|6|0|0|1
http://avon2you.ru/87yfhc|3.836591668108979|3|0|18|0|0|3|0|0|1
http://avon2you.ru/ayz1waqm|3.7841837197791883|3|0|20|0|0|2|0|0|1
http://avon2you.ru/hgf65g|3.836591668108979|3|0|18|0|0|3|0|0|1
http://avpschool.org/87yfhc|3.8841837197791884|3|0|20|0|0|2|0|0|1
http://avsaroglubisiklet.com/d8743fgh|4.506890595608518|3|0|30|0|0|4|0|0|1
http://avtomoika23.ru/qff3kkl|3.879664004902593|3|0|22|0|0|3|0|0|1
http://AVTORESURS.NET/n5rz8w|4.011365041826379|3|0|21|0|0|2|0|0|1
http://awaelschool.com/i9jnrc|3.845350936622436|3|0|22|0|0|1|0|0|1
http://awholeblueworld.com/3936jkgHGdcm|4.327819531114783|3|0|32|0|0|4|0|0|1
http://awholeblueworld.com/JIKJHgft|4.253434386188784|3|0|28|0|0|0|0|0|1
http://awholeblueworld.com/UYGjkdsc82R|4.3893648586343925|3|0|31|0|0|2|0|0|1
http://awlandneedle.ca/67tfrvfcgvhb|4.039148671903071|3|0|28|0|0|2|0|0|1
http://awoodshop.net/YTkjdJH7w1|4.220175521464347|3|0|24|0|0|2|0|0|1
http://axisfluey.com/845yfgh|4.201841232302569|3|0|21|0|0|3|0|0|1
http://axledha.net/1i7kb|3.8521687236032816|3|0|17|0|0|2|0|0|1
http://axledha.net/3hjos|3.734521664779752|3|0|17|0|0|1|0|0|1
http://axledha.net/6rbjg|3.8521687236032816|3|0|17|0|0|1|0|0|1
http://axledha.net/8z62l|3.734521664779752|3|0|17|0|0|3|0|0|1
http://axtes.com/iugftrs2|3.9477027792200903|3|0|18|0|0|1|0|0|1
25z5g623wpqpdwis.onion.to|3.893660689688186|3|0|25|0|1|6|0|0|1
27c73bq66y4xqoh7.dorfact.at|4.060262039120378|3|0|27|0|0|8|0|0|1
27lelchgcvs2wpm7.3lhjyx.top|4.134336113194452|3|0|27|0|1|5|0|0|1
27lelchgcvs2wpm7.7jiff7.top|4.0141467614227295|3|0|27|0|1|6|0|0|1
27lelchgcvs2wpm7.7zv8o2.top|3.958229168669879|3|0|27|0|1|7|0|0|1
27lelchgcvs2wpm7.9ildst.top|4.060262039120378|3|0|27|0|1|5|0|0|1
27lelchgcvs2wpm7.adevf4.top|4.162294909570877|3|0|27|0|1|5|0|0|1
27lelchgcvs2wpm7.ag082d.top|4.134336113194452|3|0|27|0|1|7|0|0|1
27lelchgcvs2wpm7.apperloads.win|4.1313003425053605|3|0|31|0|0|4|0|0|1
27lelchgcvs2wpm7.asd3r3.top|4.162294909570877|3|0|27|0|1|6|0|0|1
27lelchgcvs2wpm7.b7mciu.top|4.032303242743954|3|0|27|0|1|5|0|0|1
27lelchgcvs2wpm7.bedrastic.bid|4.148394345536403|3|0|30|0|1|4|0|0|1
27lelchgcvs2wpm7.bestfordownload.click|4.333325210755074|3|0|38|0|0|4|0|0|1
27lelchgcvs2wpm7.bonbestal.asia|4.106949132758152|3|0|31|0|0|4|0|0|1
27lelchgcvs2wpm7.fm0cga.top|4.060262039120378|3|0|27|0|1|5|0|0|1
27lelchgcvs2wpm7.h9ihx3.top|4.134336113194452|3|0|27|0|1|6|0|0|1
27lelchgcvs2wpm7.laverhants.link|4.125|3|0|32|0|0|4|0|0|1
27lelchgcvs2wpm7.liopakerb.black|4.101409765557392|3|0|32|0|0|4|0|0|1
27lelchgcvs2wpm7.marksgain.kim|4.081727678869736|3|0|30|0|0|4|0|0|1
27lelchgcvs2wpm7.nfgpeb.top|4.060262039120378|3|0|27|0|1|4|0|0|1
27lelchgcvs2wpm7.redefined.click|4.038909765557392|3|0|32|0|0|4|0|0|1
27lelchgcvs2wpm7.rt4e34.win|4.162294909570877|3|0|27|0|0|7|0|0|1
27lelchgcvs2wpm7.tankbe.pro|4.236368983644952|3|0|27|0|0|4|0|0|1
27lelchgcvs2wpm7.thyx30.top|4.162294909570877|3|0|27|0|1|6|0|0|1
27lelchgcvs2wpm7.uboys5.top|4.1622949095708766|3|0|27|0|1|5|0|0|1
27lelchgcvs2wpm7.vrid8l.top|4.134336113194452|3|0|27|0|1|5|0|0|1
27lelchgcvs2wpm7.wins4n.win|3.8841550945958048|3|0|27|0|0|5|0|0|1
27lelchgcvs2wpm7.wishsends.mobi|4.050970503935262|3|0|31|0|0|4|0|0|1
27lelchgcvs2wpm7.xkfi59.top|4.310443057719025|3|0|27|0|1|6|0|0|1
27lelchgcvs2wpm7.xmvr54.top|4.1622949095708766|3|0|27|0|1|6|0|0|1
2bdfb.spinakrosa.at|3.6818808028034042|3|0|19|0|0|1|0|0|1
2gdb4.leoraorage.at|3.47135448701393|3|0|19|0|0|2|0|0|1
2ymh2gnnbg6pgq2r.gremsot.pl|3.91211389097223|3|0|27|0|0|4|0|0|1
2ymh2gnnbg6pgq2r.winregion.tw|3.8664331502253844|3|0|29|0|0|4|0|0|1
32kl2rwsjvqjeui7.onion.cab|4.23890125660263|3|0|26|0|1|4|0|0|1
32kl2rwsjvqjeui7.onion.to|4.053660689688185|3|0|25|0|1|4|0|0|1
32kl2rwsjvqjeui7.tor2web.org|4.110577243331642|3|0|28|0|1|5|0|0|1
37kddsserrt.xyz|3.5068905956085183|2|0|15|0|0|2|0|0|1
3qbyaoohkcqkzrz6.bestxprice.ch|4.148394345536403|3|0|30|0|0|2|0|0|1
3qbyaoohkcqkzrz6.livecamshow.ch|4.17146526179041|3|0|31|0|0|2|0|0|1
3qbyaoohkcqkzrz6.torclassik.li|3.989898095464287|3|0|30|0|1|2|0|0|1
3qbyaoohkcqkzrz6.torcommunity.ch|4.038909765557392|3|0|32|0|1|2|0|0|1
3qbyaoohkcqkzrz6.tordonator.li|3.9614063297218425|3|0|30|0|1|2|0|0|1
3qbyaoohkcqkzrz6.tordoor.li|3.852497577104199|3|0|27|0|1|2|0|0|1
3qbyaoohkcqkzrz6.torgate.es|3.9861879650463035|3|0|27|0|1|2|0|0|1
3qbyaoohkcqkzrz6.torgateway.li|4.12323142879762|3|0|30|0|1|2|0|0|1
3qbyaoohkcqkzrz6.tormain.li|4.060262039120378|3|0|27|0|1|2|0|0|1
3qbyaoohkcqkzrz6.tormaster.ch|3.9783335811852636|3|0|29|0|1|2|0|0|1
3qbyaoohkcqkzrz6.tormaster.fr|4.004364184708143|3|0|29|0|1|2|0|0|1
3qbyaoohkcqkzrz6.torplanet.eu|4.142295219190901|3|0|29|0|1|2|0|0|1
3qbyaoohkcqkzrz6.torprovider.li|4.11548663296752|3|0|31|0|1|2|0|0|1
3qbyaoohkcqkzrz6.torreactor.li|3.9068905956085187|3|0|30|0|1|2|0|0|1
3qbyaoohkcqkzrz6.torstation.li|4.01506101220307|3|0|30|0|1|2|0|0|1
4kqd3hmqgptupi3p.0vgu64.top|3.9400726873486542|3|0|27|0|1|6|0|0|1
4kqd3hmqgptupi3p.143h2a.top|3.9121138909722295|3|0|27|0|1|7|0|0|1
4kqd3hmqgptupi3p.1tvjk1.top|3.912113890972229|3|0|27|0|1|5|0|0|1
4kqd3hmqgptupi3p.1zp109.bid|4.014146761422729|3|0|27|0|1|7|0|0|1
4kqd3hmqgptupi3p.249isv.bid|4.032303242743954|3|0|27|0|1|6|0|0|1
4kqd3hmqgptupi3p.2y4t6f.bid|4.060262039120378|3|0|27|0|1|6|0|0|1
4kqd3hmqgptupi3p.3arvfd.top|3.986187965046304|3|0|27|0|1|4|0|0|1
4kqd3hmqgptupi3p.3lhjyx.top|3.986187965046304|3|0|27|0|1|4|0|0|1
4kqd3hmqgptupi3p.43wjor.top|3.9121138909722295|3|0|27|0|1|5|0|0|1
4kqd3hmqgptupi3p.4j11jt.bid|3.9121138909722295|3|0|27|0|1|6|0|0|1
4kqd3hmqgptupi3p.4k9xlx.top|3.9400726873486542|3|0|27|0|1|5|0|0|1
4kqd3hmqgptupi3p.5b4ej6.bid|4.060262039120378|3|0|27|0|1|6|0|0|1
4kqd3hmqgptupi3p.5ctoeb.bid|4.060262039120378|3|0|27|0|1|4|0|0|1
4kqd3hmqgptupi3p.62er3d.top|3.986187965046304|3|0|27|0|1|6|0|0|1
4kqd3hmqgptupi3p.6h03gw.top|3.91211389097223|3|0|27|0|1|6|0|0|1
4kqd3hmqgptupi3p.6j7jcn.bid|4.134336113194452|3|0|27|0|1|5|0|0|1
4kqd3hmqgptupi3p.6ntrb6.top|3.986187965046304|3|0|27|0|1|5|0|0|1
4kqd3hmqgptupi3p.6ogy3i.top|3.8380398168981555|3|0|27|0|1|5|0|0|1
4kqd3hmqgptupi3p.7w9p1n.bid|4.088220835496803|3|0|27|0|1|6|0|0|1
4kqd3hmqgptupi3p.859rkn.top|4.088220835496802|3|0|27|0|1|6|0|0|1
4kqd3hmqgptupi3p.8kcfnk.bid|4.032303242743953|3|0|27|0|1|4|0|0|1
4kqd3hmqgptupi3p.91006j.bid|4.134336113194452|3|0|27|0|1|8|0|0|1
4kqd3hmqgptupi3p.9ildst.top|3.9121138909722295|3|0|27|0|1|4|0|0|1
4kqd3hmqgptupi3p.a0g0o7.bid|4.060262039120378|3|0|27|0|1|6|0|0|1
4kqd3hmqgptupi3p.adevf4.top|4.014146761422729|3|0|27|0|1|4|0|0|1
4kqd3hmqgptupi3p.anypicked.red|4.081727678869736|3|0|30|0|0|3|0|0|1
4kqd3hmqgptupi3p.as5su5.top|3.9400726873486542|3|0|27|0|1|5|0|0|1
4kqd3hmqgptupi3p.asfall.in|4.056020968057882|3|0|26|0|0|3|0|0|1
4kqd3hmqgptupi3p.athere.in|3.979097891134805|3|0|26|0|0|3|0|0|1
4kqd3hmqgptupi3p.b7mciu.top|3.940072687348654|3|0|27|0|1|4|0|0|1
4kqd3hmqgptupi3p.barberryshin.casa|4.256149238118269|3|0|34|0|0|3|0|0|1
4kqd3hmqgptupi3p.bestergo.pw|4.09306920777189|3|0|28|0|0|3|0|0|1
4kqd3hmqgptupi3p.bigfooters.loan|4.327819531114783|3|0|32|0|0|3|0|0|1
4kqd3hmqgptupi3p.bnctf6.top|4.060262039120378|3|0|27|0|1|4|0|0|1
4kqd3hmqgptupi3p.bookjumps.us|3.9353986674667634|3|0|29|0|0|3|0|0|1
4kqd3hmqgptupi3p.boxsame.kim|4.110577243331642|3|0|28|0|0|3|0|0|1
4kqd3hmqgptupi3p.boxtimed.gdn|4.0472990984266435|3|0|29|0|0|3|0|0|1
4kqd3hmqgptupi3p.breakown.loan|4.281727678869736|3|0|30|0|0|3|0|0|1
4kqd3hmqgptupi3p.byeraser.lol|4.28022625367366|3|0|29|0|0|3|0|0|1
4kqd3hmqgptupi3p.carrygain.kim|4.056564762130954|3|0|30|0|0|3|0|0|1
4kqd3hmqgptupi3p.cfu46r.bid|4.060262039120378|3|0|27|0|1|5|0|0|1
4kqd3hmqgptupi3p.chargecar.vip|4.040223928941852|3|0|30|0|0|3|0|0|1
4kqd3hmqgptupi3p.choiceher.win|4.0980685120588385|3|0|30|0|0|3|0|0|1
4kqd3hmqgptupi3p.clockhate.loan|4.15565155225257|3|0|31|0|0|3|0|0|1
4kqd3hmqgptupi3p.cm5ohx.bid|4.060262039120378|3|0|27|0|1|4|0|0|1
4kqd3hmqgptupi3p.csv7o6.bid|4.208410187268527|3|0|27|0|1|5|0|0|1
4kqd3hmqgptupi3p.cutslifes.bid|4.12323142879762|3|0|30|0|1|3|0|0|1
4kqd3hmqgptupi3p.dd4xo3.top|3.7360069464476564|3|0|27|0|1|5|0|0|1
4kqd3hmqgptupi3p.dkrie7.top|3.9400726873486542|3|0|27|0|1|4|0|0|1
4kqd3hmqgptupi3p.dmvute.top|3.838039816898155|3|0|27|0|1|3|0|0|1
4kqd3hmqgptupi3p.dozensby.loan|4.348394345536403|3|0|30|0|0|3|0|0|1
4kqd3hmqgptupi3p.easyits.black|4.215061012203069|3|0|30|0|0|3|0|0|1
4kqd3hmqgptupi3p.effortany.win|4.281727678869736|3|0|30|0|0|3|0|0|1
4kqd3hmqgptupi3p.endsdoubt.loan|4.1958164715376185|3|0|31|0|0|3|0|0|1
4kqd3hmqgptupi3p.eventeach.gdn|4.056564762130954|3|0|30|0|0|3|0|0|1
4kqd3hmqgptupi3p.ezm0r5.top|4.088220835496802|3|0|27|0|1|5|0|0|1
4kqd3hmqgptupi3p.f0jlbj.bid|4.060262039120378|3|0|27|0|1|4|0|0|1
4kqd3hmqgptupi3p.fairlies.link|4.148394345536403|3|0|30|0|0|3|0|0|1
4kqd3hmqgptupi3p.foodtopic.mobi|3.897587036123537|3|0|31|0|0|3|0|0|1
4kqd3hmqgptupi3p.g7kcux.bid|3.9861879650463035|3|0|27|0|1|4|0|0|1
4kqd3hmqgptupi3p.gameswarm.loan|4.235981390822668|3|0|31|0|0|3|0|0|1
4kqd3hmqgptupi3p.gapplayed.link|3.9990466176631068|3|0|31|0|0|3|0|0|1
4kqd3hmqgptupi3p.getsbug.kim|3.8962915290459286|3|0|28|0|0|3|0|0|1
4kqd3hmqgptupi3p.gg4dgp.bid|3.6158175946759328|3|0|27|0|1|4|0|0|1
4kqd3hmqgptupi3p.gio6f6.bid|3.958229168669879|3|0|27|0|1|5|0|0|1
4kqd3hmqgptupi3p.gletterstan.trade|4.054538856580818|3|0|34|0|0|3|0|0|1
4kqd3hmqgptupi3p.goodslet.win|4.142295219190901|3|0|29|0|0|3|0|0|1
4kqd3hmqgptupi3p.goshare.red|4.066108939837481|3|0|28|0|0|3|0|0|1
4kqd3hmqgptupi3p.gs2ka7.top|4.014146761422729|3|0|27|0|1|5|0|0|1
4kqd3hmqgptupi3p.he81tz.bid|4.060262039120378|3|0|27|0|1|5|0|0|1
4kqd3hmqgptupi3p.heardbids.date|4.026619294188054|3|0|31|0|0|3|0|0|1
4kqd3hmqgptupi3p.heldbegun.kim|4.01506101220307|3|0|30|0|0|3|0|0|1
4kqd3hmqgptupi3p.hessale.pw|4.014146761422729|3|0|27|0|0|3|0|0|1
4kqd3hmqgptupi3p.holescase.pw|4.168325822713779|3|0|29|0|0|3|0|0|1
4kqd3hmqgptupi3p.homehuge.top|3.7974676329840045|3|0|29|0|1|3|0|0|1
4kqd3hmqgptupi3p.hotcopies.bid|4.01506101220307|3|0|30|0|1|3|0|0|1
4kqd3hmqgptupi3p.inforcing.pw|4.073329701949522|3|0|29|0|0|3|0|0|1
4kqd3hmqgptupi3p.insystem.men|3.978333581185264|3|0|29|0|0|3|0|0|1
4kqd3hmqgptupi3p.itdrink.club|4.0472990984266435|3|0|29|0|0|3|0|0|1
